catid-cad,id-cad
03001627,49a3b0242c13f92da6fee8e2140acec9
02871439,9a078a05f9ffff1b28f28448e3bb829e
02933112,3824d4b03e74afe0743d4e4333af43e6
03001627,2a56e3e2a6505ec492d9da2668ec34c
04004475,f8bc97b503ea024c4fb4be49c5910c7
04256520,2fa5cce72c52f5ea95696f73b672b1e8
03211117,898073ee0a493fed4c58a7782e1dd690
04379243,3ce4b963a4869248febad4f49b26ec52
03001627,6584413da69096db65ba78ad9601cf1b
03761084,7cf2f3a1a3de48fda23949c21eddef76
04379243,c1a04d0c233263aaaa199671f55e5379
04379243,25136703ff8fe0a8a27b22aaa3daadd6
04379243,bdd12e21daf8664689940e75c3dc3e7
04379243,6efcaa530059319a720daf9b94e7a5a
04379243,5fcf8f8ae6c226b03002761e7a3ba3bd
03001627,cb711f2991feea1de6c5cd45aa112726
04379243,22cb00fd7f4d016429b55029703aed8d
04379243,876794a6a673dcfe502c728096f4ea53
03001627,9040047cab148e55e8f8c11a24c52ebb
04379243,5ba371858d595d4ef645e44148cef56
03001627,6e12481d3158dd4e8f8c11a24c52ebb
02808440,506a041b7ad271813321831d2245cf06
02880940,c82e28d7f713f07a5a15f0bff2482ab8
03211117,e3d94861020f97eb37fe7bdc65e35547
03001627,cbbbb3aebaf2e112ca07b3f65fc99919
04256520,ace4472862ff3f6d917b96045c9b6dea
04379243,15dfec695110505227c1f8d037f650
03211117,c47998c0a317c60611ea7f12f22c0e84
04379243,bc5fdc598162f85076c7054c38bb1311
04379243,737cc2beda4a023619fb4103277a6b93
04256520,683fbc39025b9b75e71d6290824c2748
03001627,38bdba5f6455c5ff91663a74ccd2338
03325088,990ca49fe2a40eee5c19b45944d27e3b
03001627,dd414923feefc1bd160139aa3ea05a51
02933112,7bdeadcf72ee257dce5d6e9371bb5c33
04379243,8ff873162e6237fe571b2dc3839da461
02933112,146c3a9cbe3d8f703fe047712e43e185
02808440,52160c130b4c132244221bef0fa3c36b
02933112,4b80db7aaf0dff0c4da5feafe6f1c8fc
04330267,c586c25a121326bcd621f96e518e01fd
04256520,377fceb1500e6452d9651cd1d591d64d
03211117,1c47397db49047b9d35d1c787a8f626e
04256520,2de1b39fe6dd601f1e03b4418ed1a4f3
03001627,c4f9249def12870a2b3e9b6eb52d35df
04379243,ac6b9f1d494c9a007ff6ace05b36a5
02773838,c5c0f63f94ddf4c258d149fbd24761c4
04379243,8fd9d529453e8d56c09af5354c5cbf4e
04379243,57b68a9891773c89d27b31bdeb5f5c79
03636649,684b06c007aa83873c2e0b170f2ad8bc
02808440,148ec8030e52671d44221bef0fa3c36b
02747177,afe2cc6a31c13eff2b8e1e034cf1c1a9
03761084,c597a020f422d48a90071898148dca0e
02933112,6a910ffe32ae2e575588a2543ef0b0b4
04379243,622e30a7ccf34ed5b64a7c8189aa3893
03001627,e9a8bc335a7faf78f91663a74ccd2338
02747177,f7c95d62feb4fb03c0d62fb4fabc5d06
04379243,3838d78a4b4a76282027cee422df2aa3
03001627,b1a30ad2706247b53c5f24f851caaab7
03211117,56dee4eb44b2f0e64a6b6d001599a1e5
04256520,5209919e8e113ce3e09a21c3ea84d95c
04256520,a17c259d1af349dd45c21ae2e309d69f
03001627,d5439bb962c3cc8579170a5f8beda902
03211117,1a92363c2a155ed3c397356311cbeea4
03211117,2e5b9f616a0805dc3704a45f4027ebcb
03001627,fb71fc8021c89cf342d8a8c5af8997e8
04256520,ffc0bf43dccf71865257cc5c33f9e8a3
03001627,80e45b0a5fc1d3ed68bbb8e471856979
04379243,6739b7952f7e53a7ee462e7a3aa014c7
04379243,e18b448f7e5f6ecc1baf720a45fc5c38
03001627,22086876a4f3bba0504721639e19f609
03211117,d9bac9c418667d2ba62bc668cb34e698
03001627,5bc916f8b9d0a7c6b40f0ac0fb9a650d
04379243,6a31302378d14412d42ec7e303174a87
03337140,72bbf19840933991bdf5f95bea7759e5
02871439,ae26bec5a79f51943da27ece6ae88fff
03001627,9e14d77634cf619f174b6156db666192
03085013,56794ac8b1257d0799fcd1563ba74ccd
03337140,1d77e77d4324fbd3ce5d6e9371bb5c33
04379243,e77fbb3e21ccacf1a03bb2c2325d6f92
03211117,fdf5375eea4c3858498a04ba00344041
03211117,48f2b6c3c82635c119609759f8339ed9
03211117,c2d39973237252e85e7087f2d9a278a9
04256520,7fd704652332a45b2ce025aebfea84a4
03001627,3fa2fccd96f3e5b5347185e772ead5bd
03337140,2bbdcfcea1a8c5f3ce5d6e9371bb5c33
03211117,21d627f21efd9298c9b80153270af5ed
04379243,56b7150b4fccf41355f46d55537192b6
04256520,c81cf82daa56a165271513b292108db
02818832,6e5f10f2574f8a285d64ca7820a9c2ca
02933112,9fbb34244e00b2a9eacb155f400b9076
02933112,fc5b7d19b1ab1e8bd0504a433b7a549
02933112,1d61ca99924b13fc99dd23ec22c4943b
02808440,fa02ef26c333e469b362845c6edb57fc
04379243,d1cc46478cde981b9a980acf1a5058aa
04379243,1460b1e3fb02755e67db1ddda25e199f
04379243,e0be4621b0ea9893593ebeeedbff73b
02808440,7f7d48994b6915d8b362845c6edb57fc
04379243,bcfda4ca76d65ca8d4eb6d6477feba27
03001627,fa263643fb3f45c7492d9da2668ec34c
02933112,da5d7b5dfa92abdace5d6e9371bb5c33
03001627,3dc8243b17bc790620768660cf080d12
04379243,7fda06ada2d897baadab4c26397edfab
04379243,9391dcc782fa7f6bfdad344760a9dafd
02828884,50ef39d633520df0855931d119219022
02933112,63397b0df482d51ad7838dc22b16368e
02933112,221d442d733de66144221bef0fa3c36b
04379243,82d1c45956b00636b7b774bdb9e14e53
03001627,5ef3e4abd4386c8871bc6030acc85f1e
02818832,5cdbef59581ba6b89a87002a4eeaf610
03761084,29012d42054b3a1087bcae7a654cc37
04330267,4979ab695941487a40b559ef47048b86
02933112,31ab6947975f5747c62ff677c806df30
03001627,be38dc611c4bdef7f1cdfc0a8f38f2e
04256520,f080807207cc4859b2403dba7fd079eb
02933112,298dcf7bd982cf0712de5317fe5b354f
02871439,3fe283e402ab8785937a1594070247a0
02818832,edf13191dacf07af42d7295fb0533ac0
02933112,8f30bc2f3ae12300a4669f677ccd56a9
03211117,e9466e872848075d3aeab48ed64c0fa4
03001627,e3f1f899d63ab008492d9da2668ec34c
03001627,78cf0ebb875de8dfba18ade30e563d37
04379243,3e0f8c39a72f3c91200ad3f421b6c3d0
03001627,117bd6da01905949a81116f5456ee312
04379243,5191d64e9a1b9664bfdcc70dcc16baa1
04256520,9be24460d1f7d084b3c42e318f3affc
04379243,e630732939f6188957f5e6dcbb0b7930
04379243,3b9e28ad033825b6d0ae74ce506ca590
04379243,223fbcc813831d8c6e526771d2f7444e
04256520,acaf2b81121c78f6acacae5381781ae4
04379243,8f9f4ac0dd2734d77ff6ace05b36a5
03001627,38444677513af4e7bc41009043d88b0
04256520,d97b919139287ace7842a9c47d0b96c6
04256520,c1b8d982d97e337f19fb4103277a6b93
02808440,63c94de548d3536eb362845c6edb57fc
02808440,d5d3d361bdf7245e75519658e0efffee
04379243,747f4ccdbbe2e4452099d3739c2967d6
03211117,cb8a39997ea5433b159fbcda62e85465
02933112,4f168576511489f91439869d172d3897
02871439,32da870ada4f6ef3aa2b654345545ea
03001627,30f077da43f30e64c862eec8232fff1e
04379243,cad4cd1fc0c0952e71a782a4379556c7
04379243,e98dcd0334fa639fef9f898cda0ff409
04379243,872e9d0bc078b4c8b9a1f0848a4940cc
04379243,ccec9e173fb41a3323eb3ad3d378722a
04379243,f7a0f1e7e03fba8c9628f611995a13ab
03001627,e6328c1bb6b194f262e682c9809bff14
04379243,1875947951e8d536365c18a0ba9d127c
03001627,bd98d493766949a8c05575120a46cd3b
04379243,2ffcf26e3cff97ee40b4c5428883e585
04379243,da7310bedd8595879daeea1362fbd792
04379243,841082ec0a936a16a4bec68446bb57f4
04379243,14c66bb1292a764f7e7c9f487eee4fdb
03001627,7aaf5573892cfe086e6e0f71258e961c
02933112,cb6ca53673e681797292641f4348a707
04379243,10f1b51f2207766ff11c3739edd52fa3
02933112,aa28deb4dd304d12f51f77a6d7299806
04379243,812f86b9e1de03419c0ca344f487323e
02933112,5e61fc6946ed74c3532e8683617554c4
03636649,4b48b7f72cb4f56ef00f0216ab99ff30
02747177,2f1aed8925147120c62ac18334863d36
04379243,abeb8fa38979d2fb9d46068d27fb8249
03001627,ec91b1b29b6bccd37eaeab1f0c9120b7
04379243,3ca6199c8adacd4d30bbd4cddd04c77b
04256520,144cee9408bcdc3ad062f9c4aeccfad2
04379243,fd07e0a8265d1e15db11d29991a4fad8
02828884,81df1fcd6e2eec15f231d3622caa1150
04379243,459a13812561557e26217a9a857cd404
03636649,639c2bfefe1bb6af1cce8c25b11ccdd9
04379243,aaf3aeda0f848344b87028a4b477349f
04379243,3822433e287ad25799e8bf807e902261
04379243,a56fb908880a3693af8c4996d9577fba
04256520,6d25000aa000a97919fb4103277a6b93
04256520,be5def882071141c1a8781c24b79ae57
02933112,b1e2647ec67a6402d616724413b4089e
04379243,7c42d9809322b3993002761e7a3ba3bd
03211117,dbcc94dbf216e37588bef8ce0a02fc04
04379243,e5a84d7ed9a5ce097f4557c0cd5f53a
04379243,741b91f2187d54792d4fd2b0f2040d45
03001627,3f7c81bc7eab161e19fb4103277a6b93
04256520,fd124209f0bc1222f34e56d1d9ad8c65
04379243,7f0aaa160a9f024e492d9da2668ec34c
04379243,f742dcebb1d9ab0cf51f77a6d7299806
04379243,1a96d308eef57195efaa61516f88b67
02808440,3db87ff05c046a58d787d15d1d196768
02871439,4c773fb32c39ef14891a7a8a744cd90d
02818832,76db17c76f828282dcb2f14e2e42ec8d
03001627,59907bb6aaa7afeec283ca2c9df7372d
03001627,20d01aedf15d4d1d23561140a396280f
04379243,f70df4cd7109fedb4824068fb42a2b57
03001627,3dac0fd995c747ab336e8bf2357c029a
04379243,4a944441380ba0a45990f2c81f286aec
04379243,83dfe7d2df18ab58fcd4910413c446d9
02808440,d7d4367ef5ee5991b362845c6edb57fc
04379243,4d3cc502d4444c848cbb8bac2032149c
04379243,d3fd6d332e6e8bccd5382f3f8f33a9f4
03001627,dfeb8d914d8b28ab5bb58f1e92d30bf7
04379243,641affca2294fe1879368d1198f406e7
03001627,6df1ecffaa0abdbf327289c00b6dc9ca
02871439,30f45a446153b9f1fab6e40cce6926d7
04379243,aa3a0c759428a9eaa5199c5eb7fa3865
03001627,b7d4357aa24126a227a7baff096e3087
03211117,51b92bb1df3b1a10ad1d87becf13ddd9
04379243,47e24c3995150688d810b14a81e12eca
03001627,b09e3b329eb11c7dae659483f300cdd5
03001627,818c483496ce96745eea3e3d89293379
04379243,45b6c77fd17726713002761e7a3ba3bd
02747177,9c0847d6c42eca062846fa729d90e125
02871439,81a1cbc08793679e75becd8a4c3f1866
04379243,c365c85ae03b768667fd127a03ee9f72
03001627,9795162b409011c2a6fee8e2140acec9
04554684,a4773b8eac98c358cc9b47ce449d317
04554684,22c6787bb43651f0f6eb1856550bd229
02933112,c817934380830ccb4da5feafe6f1c8fc
03337140,94453745e0faafe2fd938442e7c3fbc3
04379243,3c4e1361b066ea3b8ca998f0f87d0c84
03001627,e5d285ad477a33a27eaeab1f0c9120b7
03001627,ce33bf3ec6438e5bef662d1962a11f02
03001627,7f11f4251d2faee4492d9da2668ec34c
02818832,9f7809b9eb2745895b142bfdf8ccf55d
02871439,1b3090bfb11cf834f06824a9291300d4
04256520,923e063599dc9ac7679edf1f9e4dc0a7
03001627,ca4900c42b8016ef8397cd720acaa508
03211117,d8f4c5160059ef245d79a44cb814180d
02871439,e9b41b47c97866b7e76bc197b3a3ffc0
02871439,88d2609fe01abd4a6b8fdc9bc8edc250
03001627,3baff0f05a4ac225b872c385efc13c74
04379243,234e44f27b5a2852500cffceffd2bd2b
03211117,68dd0f25329c5779be95cd31e095c9d4
04379243,e460f8b0797b44b06a20dcde106482d4
04256520,df7cced6f0e5e65c26e55d59015dabc6
04256520,c9f83c2615326e7aff04196502786921
03761084,f26c8ade290b82c7843e991acd39f432
03001627,3289bcc9bf8f5dab48d8ff57878739ca
03467517,b54b9a0eb5be15dd57700c05b1862d8
04379243,8fae5133d952b2ddcfd3cc1d09bc8fc6
04379243,acafaecee00323af7ff6ace05b36a5
04379243,a53650752c2d73ce83eca490ad2084
02808440,b08d711c39561b793321831d2245cf06
03001627,367dc1e6752cabbcc34bba142e6e15e6
04379243,f7c7e05da64f6e4f2aa0f30a1572c50
04379243,34e70464c2a7c17d97b40b8029c75005
02871439,d841664bb8c7b842cbf15a79411ef31b
04379243,50b8f401a5e2f2f431358207d42bcb21
03001627,77cf4ff8297014faa6fee8e2140acec9
03001627,d97a4a6f84f40854f51fa0238791f5dc
03001627,4a783b2ae8fba8b29dcf2183c858e6e5
04379243,d481ee7e971849339db8ad97fd392b59
03642806,81bc775eeb14299279510444cc61f839
03001627,85b16941984902f8facfa12c7d71c89f
03001627,8a948db5f12d02af492d9da2668ec34c
04379243,214374134d21f90354482522828e74ae
04379243,a62114bf11affdb1139408582c8ed98
03001627,2c03bcb2a133ce28bb6caad47eee6580
02818832,7a4e07fb5701172c862eec8232fff1e
03211117,dc4b21d338c4b4d1bef7854be4daf5ad
04379243,725fbbe72a41e6feafc1aae4dd82ec1f
04379243,cc1666f0fa7a1672e5a8eba5f6050bab
02933112,373fc669fbead0bd1f8d8332ee17945a
04379243,ff42855b8cd62a1060fdcc1483180fd1
04256520,681d226acbeaaf08a4ee0fb6a51564c3
03991062,cf184ee375cf827eeee0d5e82f0b9cab
03001627,3bbcd9e945c6ceb8d3c29b715a9f3afe
04379243,e97546c24cad95ee9eea323f522c6486
04256520,ef479941cb60405f8cbd400aa99bee96
04379243,68680849282fb0be21ec2f83d790ab97
04379243,7dd4c0baac6c76703002761e7a3ba3bd
04379243,c5178a8a0da618a25d78ff7fb413274d
02871439,601359d274c2c00a1497d160eced5e7a
04004475,1d8d5d60023482dcab0a8ebbed30d677
04256520,93b421c66ff4529f37b2bb75885cfc44
04379243,4c5bc4f3d5a37c6dca9d5f70cc5f6d22
03211117,bb01397739208d30d39a67ea53079d95
03001627,2ed3b981a9827fb0392642605da2a1e7
02871439,ee7049259da1bcbbfaf46ebe96d4859c
03001627,654ff4d929914b7ff91663a74ccd2338
03642806,6123321e3af0b6328204b359ccd3949e
04379243,452d4d4dd64dbd32d12d3a3073d6ef09
04379243,db5a895ae7358c97b66213207f46bee7
03001627,65b21a2af8709510f91663a74ccd2338
02818832,c758919a1fbe3d0c9cef17528faf7bc5
04379243,5b04e4677f1a45d3609211b089fcd35a
03001627,d621bfa4a44a98e3829e1f3c4926c485
02808440,10e41094453d1c6d4c62bee40dcdc539
02933112,1f610516a159e0ce8916d0991ded06e
03211117,74a99b32b562fcea7fa29a3ea424473
04256520,1589b8a09c8bd67551d07d3e9ad67a2
02828884,617fa8d6d65af35d71295682a9280b8b
02871439,4996e0c9dac4ba3649fade4fe2abc936
04379243,3b64bf8731a6a2a63c5e1addd9922bf2
04379243,e1b85df09d33ddea3e43be0b542efff8
04256520,556166f38429cdfe29bdd38dd4a1a461
04256520,f9f7fe005455dbec215b8895763d1ff
04379243,adabe7da527cc52983572753b9298b2b
03001627,b1c221e3ec7fe34782b50ea5cffa80bd
03761084,1508af47d1e83932a10831b4711b98b9
02933112,2cfa88eb16cfd27b921dd903dd0b8b17
04379243,155af42283f8ccb9b3664229461d7332
04379243,e758e1b760f185e2593ebeeedbff73b
02933112,8238404daa0a13bfce5d6e9371bb5c33
02933112,99ff3359d64f1f45ce5d6e9371bb5c33
04379243,e42e2c616f8c38619ccce4c6d5bb195f
04379243,a24cc636d32bea058c833bc3a0fba1ca
03001627,f29cbdb2c7bb10f9953d950bcd7de7a
04379243,7b411de42d4960eb6e25f3efedf6785f
04379243,6fa34794adb6acde24dca86ff4e91ac2
02818832,8df7e58200ac5e6ab91b871e750ca615
03001627,308b76aac4b518a43eb67d9fb75cc878
03211117,792839c9e28f5afe4edf4a0df1fbc500
04256520,b2a9553d5d81060b36c9a52137c03278
02818832,2b692b1963908c87a792c81933e4614e
03001627,ff6e6b7b7c7f1c0f15f78c98555ab41
04379243,5555cf0638339605f0fb3e3d2a0d34c9
03001627,9841030f427150567dbe6b236c44c533
03636649,7e4905eb4670c6df2f939979b0dbf5d5
03001627,9505568d7a277c7bdd7092ed47061a36
04379243,7041d4ec390b8b12234a98794d9f2b5d
02773838,8ea3fa037107ec737426c116c412c132
03001627,b4371c352f96c4d5a6fee8e2140acec9
03001627,a3260f0c8fddf11cf0f4992137d8f4a3
03001627,ff2223a085d32243696b74614952b2d0
02871439,7f40e1a4fd8344228ab882e168bd8706
04379243,a56200b624a644f7df6cfab91d65bb91
04379243,2d018cff733a8e176870e413ec7729b0
02818832,ac97ffc6b6ef238382c3b56998e08a4c
03636649,47a7bbd995c37d3d4aeb986669a16017
02818832,d7b9238af2efa963c862eec8232fff1e
04379243,caa172578943812ec50fe5c30bda6ca4
04379243,8934c3cc317957db4637188d1bc69cfd
03211117,ea4b90cca359e2d38b9be827bf6fc77
03001627,46c6dec63dd7c45854ca97f654da3901
02871439,9ca929d28c1838d5e41994ffd448fd07
03337140,484a99e5ec7ba9f4b2029d92310f4aeb
04256520,cceaeed0d8cf5bdbca68d7e2f215cb19
02871439,34128cd8b8ddbbedd92903da5c4b5ef6
04379243,2ce9bdf770b06e3745a4a35cfc2e42d2
04379243,843713faa2ee00cba5d9ad16964840ab
03001627,b9d60d124e24849d37b2bb75885cfc44
03001627,66342d92d51f402d3f7e27638e63d848
03211117,76b4b83212ffcbe034af0ed44f2ab2fe
04379243,466e5bcb7038889d9d48ed08450a6532
04379243,28e1ba582708bb21b4c161851ed2b4e4
02871439,340df58fd886d4e504af6e1321617aa
02933112,444ff46c1275b83fefead98a255f706f
02933112,da62a2f330280273896f268d8862011d
02747177,83488978efe02f562a1ff22c35676be7
04379243,fc3d26aebbd75ed01e112f5fb42394ff
02747177,b4b4f2d95de89e88b693b28f9c9c2143
02808440,2f90ff6319c74691c7cd249d921dad67
02808440,47f169c6aeebd2665f9b40f981270a7b
02747177,4d6b6d392ec6b5b4c69692992c7aeb
03001627,bbab666132885a14ea96899baeb81e22
02871439,7d8a58d4c6dae408b4e3935c6cee4b35
02871439,4a380e2801664a015c3654528317cdb2
03636649,a72410196463086561fc247a18f47792
04379243,685b5890e66bd010dcba2d9cc78a3a32
03001627,510b1295f70873e2f91663a74ccd2338
02933112,4073ca6ce52b5d65ce5d6e9371bb5c33
02933112,12cb11dbb135ca9ac59350d819542ec7
03001627,917f2800d9fa9fe8c862eec8232fff1e
03207941,b66bf349bacc035437b2bb75885cfc44
02933112,230a987c4ff5f673921dd903dd0b8b17
03211117,862ac718bed40aef2715de3ea7b582d7
04330267,eff23594cc0aed121b3e6b75a323070
04379243,90889a0cf4285ff4f46e6e4e575a5bf
03211117,668f2602ee2cd581a312d1c0842a5165
03211117,5c79b27734380b011a9e831992816ab
04256520,8e9de6e848ed53a248cfc982ba61d3a1
03085013,aaa82b33a0414ab6a374d341749045f5
04379243,445528514535ca621d5ccc40b510e4bd
03337140,db11905ab6f06469412dfc90452742c7
03211117,45c66a24bf0851246e22e2d2f64c8cef
03001627,b2ded1854643f1451c1b3b2ed8d13bf8
04379243,4ff87c5a639b181b6c6add082247679
04256520,e9d6a366a92a61d979c851829c339535
04256520,7cfbeb2c5af830a26a97150bb2a72733
03001627,5eb67ecc35e39eb59753496ba23f2183
03001627,fd9e909b082d8175d319c38340319ae4
04379243,e7dd71eaab0f209dad5067eac75a07f7
03761084,b95c595576a3846aad0ab2bac067d6b1
03207941,53ad4a901e8b0dd9121859336e292a5d
02871439,dca2cd661bece47bd810b14a81e12eca
03325088,72863e1ef3c0a6fbdd5cf959690bb73f
02747177,1cb574d3f22f63ebd493bfe20f94b6ab
04554684,8dee44b4cd1f34ac856e3ad6b24f68b2
03001627,f4cec47ced59d95a3002761e7a3ba3bd
03001627,1a6f615e8b1b5ae4dbbc9440457e303e
03001627,319115572f7aa81d06ed06732b21e08
03211117,1df7bf502e4b0e8647dd811b692e315a
04554684,a9b39195ae8c707474e92060c1aed1a2
02801938,3e64a7042776f19adc9938c9fceb2ffd
02808440,42d7c051c1e771ba3956bf2322987dd4
03001627,53675c4bbb33fe72bcc0c5df96f9b28e
02747177,c904d927672acd48ad8a0ee9b106700e
04330267,a46e0c10f17f928ba2bc8d1e386113dc
03337140,e4497669bb1457c655b2aedb5bd199c6
04379243,1fdb34aefd1d6eebb4f9aaea3b860d10
03001627,c3c159a5a56614aad7b20fded0142d7a
04379243,791987a0e943f009b5872b4cd3f92676
04330267,b947b4dab047cc879d1589237baad02
02933112,7910e29e5285fa1a178e7d331e641179
03001627,8ff4ba87d700054546992ce9fde1b2c2
03337140,eb31fcf943d70e44f9d623e237698c54
03001627,a33fcf84726cd862d866e3aa112e4663
03001627,551be68d484c8910f91663a74ccd2338
02747177,1860c92b11061edce3b4c991629e71ab
04379243,30c88fa790ac14f750d31060ff1b5551
04379243,3fde8835e0f31a64d8cad143689f8b51
03211117,c98e0e745a92abccaa60d250862f15f
04379243,3c04f4e0d183976a7e7cb173e141227
04379243,a39677e069564a7ea7e7cb173e141227
04379243,98791e9d594a7bcd41f7bb21ee1aab57
03211117,f155df0854fb33a11030e4efcf938b6b
03211117,3ebda8146a84d7e64fceb9938a41179f
04379243,894e095c7036c8411933ffef19678834
03207941,a4576a087360458a5194936fd57ca90f
02933112,bc7973150ac25b1ce08dea88cca8641e
03761084,3c475e459a7cf86a13508f8f9877b42a
03211117,c65b30c8ec2833692d56866e214da3cf
04256520,8efa91e2f3e2eaf7bdc82a7932cd806
03001627,cacaca67988f6686f91663a74ccd2338
04004475,63c80a4444ba375bc0fa984d9a08f147
03001627,5456ffcbb7bd6b3e4460d09678055ab5
03001627,d67d52783e2ef9b76179a6634d17b74
03001627,5563067c7c05518415aea01a869de65
03211117,3bb7a8505b99216a53227dcd0d547ba6
04379243,3ad4ddfda32220c388eed60433632c64
03001627,484f0070df7d5375492d9da2668ec34c
03001627,b50529fcea40cea9e8f8c11a24c52ebb
03001627,2fe5d78dfd82bafbcec24f0586fc0928
03001627,73fee38797aeced4de03ab2a27ba7531
03001627,b967ac98b1cbd8fe36a7a71199dc2cb3
04004475,a8c41f725d1dcb8ec8bb35fae3b41809
03001627,31ea40d2624b40a17b431cae0dd70ed
03761084,506ce52bbfc7adecdb94e9396a25f7f1
04379243,c139948ad09b042991a3d45e8887248a
02933112,31590e22b5abce1191c352d02061b3f7
04379243,f88d344aa47deb52276813f95a6b7283
02933112,9b34b5983bd64409e08dea88cca8641e
02871439,d4d6afa83861d9c9201432a6a5e88038
03938244,b5cb58fb099204fea5c423249b53dbc4
02818832,f6fb20673932fe50230e608bf41b643e
02933112,8bd6e4ce15468e1ad6eefa796d2f261c
04379243,75ddfe6d71b14184134155606601dcb2
02933112,8e2f81ceda8e42ee4b4e980f23aaee7
04256520,4760c46c66461a79dd3adf3090c701f7
03001627,e3b04359a3e9ac5de5dbcc9343304f4a
04256520,330d44833e1b4b168b38796afe7ee552
03211117,d0959256c79f60872a9c9a7e9520eea
03001627,90dddd5e4aa586bf14513156cf2b8d0d
03001627,a1575aa70fbaab0fc05575120a46cd3b
04379243,d5c3542c080d61462c45f75322191dd7
02747177,1ce689a5c781af1bcf01bc59d215f0
04379243,1834fac2f46a26f91933ffef19678834
02871439,131b5b691ff5bff3945770bff82992ca
02871439,364a2a1172dc0a827c6de7e52b00ebab
03001627,c93860b7f38bf628bda72093f9b5aa73
03211117,ab68830951b9a5a02ba94c8f6eceab22
03337140,f33558146907dde59118eee0b123125f
04379243,59ef41df3ae8a4026c2e61baa2a8130
03211117,50934056d4c1735dc9d02d4e580c2722
02818832,e7d0920ba8d4b1be71424c004dd7ab2f
04379243,4d81894947d08922beedb4c8fd29e2d1
03636649,382e40ed472250924f3443b22038d340
03001627,eb9851403aca75937d395837145ded71
03642806,25bc168b214b54799e28e9cf32e5157
03001627,ca764efc4e76a8b48d69616377752ecc
02933112,134055516ed892913ba1c51b82b58419
02933112,4669d272f690a18dc016d21df34cd8ce
02801938,a642201d64f3a2adf345c3e267c3bfb3
03001627,71aa917674beaa2926d044baef0e5df2
02871439,35afa1b806556803e99c79bad29da781
03001627,7220dcc0f3f95da3a84d309c7a35a478
03001627,2a39dbeb52262b975babe43b460dfe6e
04379243,2fa04d6a788be63f32db3066d0100ee4
03001627,c747e6ceb1a6faaa3074f48b99186254
02747177,e6c0e2578876d6fd808bd51049b82b48
02933112,7941cfe08a5288337a3bc7b2417286c9
02933112,1a146144063c778cd0d447e37edd880d
03337140,bbc516fd63703eee9dfa717f86ba8028
03337140,7d4abd821dfbc7dfcc786970133d7717
04379243,2acce0e402725f80ece694d60a812f12
03001627,5008eca8deba6555ee229bc98ff4457e
02933112,84f34a2d86cd4f0211926054acb73bec
02871439,433136c9fa211d5867f7514c37b83a
02871439,fb1a15143f6df0b35d3dc7a81f13d5e8
02871439,e6f306e6f391ace7b035d20a1a3ca345
02747177,4088f2056763a95752e986a5f722a6f
03001627,56e51afd9d5c5fa38b7a92edf72424a7
03211117,15e7231a97ccf7953aeb14563b37e04a
04379243,cf046edeff204b81cdf7280ff8af6720
02933112,e5bd1675d43422bb61706e18472540d6
02933112,7d95374a9110157c7d8c689e1315827b
04256520,3d498fd733de605a929a5204e472930b
04379243,1df409cfefbb51658b9b51ae4415d5aa
03001627,b72342e210414024e3e472a115551ec9
03928116,809307d04ffd3fe5650ef5c65206a324
04379243,76814dd29a8fdd76e400ee8c5c49a7eb
04256520,c2d26d8c8d5917d443ba2b548bab2839
04379243,34ea33172f39665022d09160e03f114b
03211117,e70f6a81158cfb213a762233fffc49ea
03211117,ed0975c0bfab1af75f17e2852ee16b0c
04379243,c5fc6c1e0d446d37acce1c6e70b58979
02828884,c97683ce5dcea25ad1d789f3b2120d0
03211117,ff7333934e9ecd5f681c36c9abb1a31b
04379243,9c5571c45d44edebb6aa381e6d41cd4
03211117,ac2ea2d41c57d1075999f9ba82d15928
04379243,90446c710f3495f4e90047543e308ba1
03001627,1f65075818c1d832c05575120a46cd3b
04256520,d8c748ced5e5f2cc7e3820d17093b7c2
03001627,dfa7aa13ee696833593ebeeedbff73b
03001627,a592c3bf73afeb9294741031f62be2f6
03211117,993e7df9e8166312af8f68791a7d624
04379243,40addb4af618318dad5067eac75a07f7
03001627,86a25532f255728fdaeb838d0771f3b5
04330267,fdaa15a58a2a6e0d18b188ddf020af53
03761084,400d1bc76504769c1d5ccc40b510e4bd
02933112,4205bc230382f663c59350d819542ec7
03337140,c3881ea3a2cc38af4c3aee8e9d3a6ffa
02808440,e592e2536000ee2644221bef0fa3c36b
02808440,f37c6c427d253657bbf140c61ceddce2
02933112,4cee2825142a64acde650492e45fb14f
02933112,68f25e77ac6bdea7de650492e45fb14f
03211117,5f73ccba7af987789744d3b3ee0cc03
03001627,3c408a4ad6d57c3651bc6269fcd1b4c0
03211117,586b4ef8eb5a59b39bd9aec93599c5cd
03211117,301148e373839ecc37ab55b97a5e9f9
03642806,129237ff9e4f5d5c95b5eddcdeed8f43
04379243,1ac080a115a94477c9fc9da372dd139a
02808440,bf8e5bbe0e0938d98afd316e82119b42
02933112,45679a0d39b500533dd5cc05646564a4
02808440,25164b395b98da1ebe72274d9d6b1d8a
02933112,6e5ac40051b3e17b697129c0aef9e5f7
04379243,dae4f6f734088c4de3a031805ace4a99
03001627,d06c9ea39c0dade1d6b5d21cd4e3fbc
03001627,3a5c8d46fdc6793b956abdbfba57903a
02747177,e349b1d60823e089da15415f29346bc8
03001627,7720c68121497e555a28000e191ea2c9
04379243,7a22339a0b7dd26aee088de33038f12a
03001627,7121296a75c725aee8f8c11a24c52ebb
